NAWQA_ID,DATE,TIME,THIA-RMK,THIA-VA,17DIM-RMK,17DIM-VA,10HYDR-RMK,10HYDR-VA,ABAC -RMK,ABAC -VA,ACET-RMK,ACET-VA,ACYC-RMK,ACYC-VA,ALBU-RMK,ALBU-VA,ALPR-RMK,ALPR-VA,AMIT-RMK,AMIT-VA,AMPH-RMK,AMPH-VA,ANTI-RMK,ANTI-VA,ATEN-RMK,ATEN-VA,BENZ-RMK,BENZ-VA,BETA-RMK,BETA-VA,BUPR-RMK,BUPR-VA,CARB-RMK,CARB-VA,CARI-RMK,CARI-VA,CHLO-RMK,CHLO-VA,CIME-RMK,CIME-VA,CITA-RMK,CITA-VA,CLON-RMK,CLON-VA,CODE-RMK,CODE-VA,DEHY-RMK,DEHY-VA,DESM-RMK,DESM-VA,DESV-RMK,DESV-VA,DEXT-RMK,DEXT-VA,DIAZ-RMK,DIAZ-VA,DILT-RMK,DILT-VA,DIPH-RMK,DIPH-VA,DULO-RMK,DULO-VA,ERYT-RMK,ERYT-VA,EZET-RMK,EZET-VA,FADR-RMK,FADR-VA,FAMO-RMK,FAMO-VA,FENO-RMK,FENO-VA,FEXO-RMK,FEXO-VA,FLUC-RMK,FLUC-VA,FLUO-RMK,FLUO-VA,FLUT-RMK,FLUT-VA,FLUV-RMK,FLUV-VA,GLIP-RMK,GLIP-VA,GLYB-RMK,GLYB-VA,HYDRD-RMK,HYDRD-VA,HYDRC-RMK,HYDRC-VA,HYDRX-RMK,HYDRX-VA,IMIN-RMK,IMIN-VA,KETO-RMK,KETO-VA,LAMI-RMK,LAMI-VA,LIDO-RMK,LIDO-VA,LOPE-RMK,LOPE-VA,LORAT-RMK,LORAT-VA,LORAZ-RMK,LORAZ-VA,MEPR-RMK,MEPR-VA,META-RMK,META-VA,METF-RMK,METF-VA,METHD-RMK,METHD-VA,METHC-RMK,METHC-VA,METHT-RMK,METHT-VA,METO-RMK,METO-VA,MORP-RMK,MORP-VA,NADO-RMK,NADO-VA,NEVI-RMK,NEVI-VA,NIZA-RMK,NIZA-VA,NORD-RMK,NORD-VA,NORE-RMK,NORE-VA,NORF-RMK,NORF-VA,NORS-RMK,NORS-VA,NORV-RMK,NORV-VA,OMEP-RMK,OMEP-VA,OSEL-RMK,OSEL-VA,OXAZ-RMK,OXAZ-VA,OXYC-RMK,OXYC-VA,PARO-RMK,PARO-VA,PENC-RMK,PENC-VA,PENT-RMK,PENT-VA,PHENA-RMK,PHENA-VA,PHEND-RMK,PHEND-VA,PHENY-RMK,PHENY-VA,PIPE-RMK,PIPE-VA,PREDL-RMK,PREDL-VA,PREDS-RMK,PREDS-VA,PROM-RMK,PROM-VA,PROPO-RMK,PROPO-VA,PROPR-RMK,PROPR-VA,PSEU-RMK,PSEU-VA,QUIN-RMK,QUIN-VA,RALO-RMK,RALO-VA,RANI-RMK,RANI-VA,SERT-RMK,SERT-VA,SITA-RMK,SITA-VA,SULFD-RMK,SULFD-VA,SULFMZ-RMK,SULFMZ-VA,SULMX-RMK,SULMX-VA,TAMO-RMK,TAMO-VA,TEMA-RMK,TEMA-VA,THEO-RMK,THEO-VA,TIOT-RMK,TIOT-VA,TRAM-RMK,TRAM-VA,TRIA-RMK,TRIA-VA,TRIM-RMK,TRIM-VA,VALA-RMK,VALA-VA,VENL-RMK,VENL-VA,VERA-RMK,VERA-VA,WARF-RMK,WARF-VA,GABA-RMK,GABA-VA,GUAN-RMK,GUAN-VA,HEXA-RMK,HEXA-VA,RACTO-RMK,RACTO-VA
STRVPAS2-42,8/21/2019,1000,<,11.0,<,140,<,8.3,<,2.0,<,140,<,22.0,<,6.7,<,21,<,140,<,4.4,<,50,<,20,<,44,<,114.0,<,18,<,11.0,<,20.0,<,54.0,<,140,<,6.6,<,61,<,32.0,<,20,<,70,<,84,<,8.2,<,4.0,<,10,<,48,<,37,<,140,<,205.0,<,13,<,34,<,14.0,<,96,<,30.0,<,26,<,30,<,80,<,80,<,58,<,40,<,147,<,7.4,<,145,<,140.0,<,16,<,38.0,<,140.0,<,7.0,<,202.0,<,86.0,<,16,<,20.0,<,7.6,<,11,<,52,<,10.0,<,80,<,20,<,46,<,80,<,20,<,20,<,140,<,80,<,8.6,<,16,<,15,<,226,<,25,<,264,<,80,<,9.4,<,20,<,31,<,188,<,60,<,150,<,168,,,<,28,<,26,<,6.0,<,80,<,400.0,,,<,16,<,97,<,30,<,104,<,26.0,<,270,<,18,<,80,<,200,<,7.4,<,5.2,<,20,<,163.0,<,5.2,,,<,6,<,160.0,,,<,110,<,20
STRVPAS2-44,9/4/2019,1200,<,11.0,<,200,<,8.3,<,4.0,<,20,<,22.0,<,6.7,<,21,<,37,<,4.4,<,50,<,13,<,44,<,140.0,<,18,n,3.27,<,20.0,<,54.0,<,140,<,6.6,<,61,<,32.0,<,20,<,70,<,84,<,8.2,<,4.0,<,10,<,48,<,37,<,140,<,205.0,<,13,<,34,<,20.0,<,96,"E, t",3.45,<,26,<,140,<,80,<,80,<,58,<,40,<,147,<,7.4,<,145,<,113.0,<,16,<,38.0,<,80.0,<,7.0,<,202.0,<,86.0,<,16,<,20.0,<,7.6,<,11,<,52,<,10.0,<,80,<,20,<,46,<,80,<,20,<,20,<,80,<,80,<,200.0,<,16,<,15,<,226,<,25,<,264,<,80,<,9.4,<,13,<,31,<,188,<,200,<,150,<,168,<,114.0,<,28,<,26,<,6.0,<,80,<,80.0,<,192.0,<,16,<,97,<,30,<,104,<,26.0,<,400,<,18,<,80,<,200,<,7.4,<,5.2,<,20,<,163.0,<,5.2,<,140.0,<,6,<,160.0,<,400.0,<,110,<,20
STRVPAS2-58,7/30/2019,1200,<,11.0,<,140,<,8.3,<,2.0,<,20,<,22.0,<,6.7,<,21,<,37,<,4.4,<,50,<,20,<,44,<,140.0,<,18,<,11.0,<,20.0,<,54.0,<,140,<,6.6,<,61,<,32.0,<,20,<,70,<,84,<,8.2,<,4.0,<,10,<,48,<,37,<,80,<,205.0,<,13,<,34,<,14.0,<,96,<,30.0,<,26,<,30,<,80,<,80,<,58,<,40,<,147,<,7.4,<,145,<,113.0,<,16,<,38.0,<,80.0,<,7.0,<,202.0,<,86.0,<,16,<,20.0,<,7.6,<,11,<,52,<,10.0,<,80,<,20,<,46,<,80,<,20,<,20,<,80,<,80,<,8.6,<,16,<,15,<,226,<,25,<,264,<,80,<,9.4,<,13,<,31,<,200,<,60,<,150,<,168,<,114.0,<,28,<,26,<,6.0,<,80,<,80.0,<,192.0,<,16,<,97,<,30,<,104,<,26.0,<,270,<,18,<,140,<,200,<,7.4,<,5.2,<,20,<,163.0,<,5.2,<,140.0,<,6,<,160.0,<,400.0,<,110,<,20
SURFPAS1-03,10/28/2019,1400,<,4.0,<,88,<,8.3,<,2.0,<,20,<,22.0,<,6.7,<,21,<,37,<,4.4,<,50,<,20,<,44,<,140.0,<,18,<,11.0,<,20.0,<,54.0,<,140,<,6.6,<,61,<,32.0,<,20,<,70,<,84,<,8.2,<,4.0,<,10,<,48,<,37,<,80,<,205.0,<,13,<,34,<,6.4,<,44,<,30.0,<,26,<,30,<,80,<,200,<,58,<,40,<,147,<,7.4,<,145,<,113.0,<,16,<,8.0,<,80.0,<,7.0,<,202.0,<,12.0,<,20,<,20.0,<,7.6,<,20,<,52,<,10.0,<,80,<,20,<,46,<,80,<,20,<,20,<,80,<,80,<,8.6,<,16,<,15,<,226,<,25,<,72,<,80,<,9.4,<,13,<,20,<,188,<,60,<,150,<,105,<,114.0,<,28,<,26,<,6.0,<,80,<,80.0,<,192.0,<,16,<,97,<,30,<,104,<,20.0,<,270,<,20,<,80,<,50,<,7.4,<,5.2,<,20,<,163.0,<,5.2,<,140.0,<,6,<,160.0,<,140.0,<,110,<,20
SURFPAS1-08,10/31/2019,1600,<,4.0,<,88,<,8.3,<,2.0,<,20,<,80.0,<,6.7,<,21,<,37,<,4.4,<,80,<,13,<,44,<,114.0,<,18,<,11.0,<,20.0,<,54.0,<,140,<,6.6,<,61,<,32.0,<,20,<,70,<,84,<,20.0,<,4.0,<,10,<,48,<,40,<,80,<,205.0,<,13,<,34,<,6.4,<,44,<,30.0,<,26,<,30,<,80,<,80,<,58,<,40,<,147,<,7.4,<,145,<,113.0,<,16,<,8.0,<,80.0,<,7.0,<,202.0,<,12.0,<,16,<,20.0,<,20.0,<,11,<,52,<,10.0,<,80,<,20,<,46,<,80,<,20,<,20,<,80,<,80,<,8.6,<,16,<,15,<,226,<,25,<,72,<,80,<,9.4,<,20,<,20,<,188,<,60,<,150,<,105,<,114.0,<,28,<,26,<,6.0,<,80,<,80.0,<,192.0,<,16,<,97,<,30,<,104,<,20.0,<,270,<,18,<,80,<,50,<,20.0,<,5.2,<,20,<,163.0,<,5.2,<,140.0,<,6,<,160.0,<,140.0,<,110,<,20
SURFPAS1-09,10/31/2019,1000,<,4.0,<,88,<,8.3,<,2.0,<,20,<,80.0,<,6.7,<,21,<,37,<,4.4,<,80,<,13,<,44,<,114.0,<,18,n,4.12,<,20.0,<,54.0,<,140,<,6.6,<,61,<,32.0,<,20,<,70,<,84,<,20.0,<,4.0,<,10,<,48,<,40,<,80,<,205.0,<,13,<,34,<,6.4,<,44,<,30.0,<,26,<,30,<,80,<,80,<,58,<,40,<,147,<,7.4,<,145,<,113.0,<,16,<,8.0,<,80.0,<,7.0,<,202.0,<,12.0,<,16,<,20.0,<,20.0,<,11,<,52,<,10.0,<,80,<,20,<,46,<,80,<,20,<,20,<,80,<,80,<,8.6,<,16,<,15,<,226,<,25,<,72,<,80,<,9.4,<,20,<,20,<,188,<,60,<,150,<,105,<,114.0,<,28,<,26,<,6.0,<,80,<,80.0,<,192.0,<,16,<,97,<,30,<,104,<,20.0,<,270,<,18,<,80,<,50,<,20.0,<,5.2,<,20,<,163.0,<,5.2,<,140.0,<,6,<,160.0,<,140.0,<,110,<,20
SURFPAS1-12,11/12/2019,1400,<,4.0,<,88,<,8.3,<,2.0,<,20,<,80.0,<,6.7,<,21,<,37,<,4.4,<,80,<,13,<,44,<,114.0,<,18,<,11.0,<,20.0,<,54.0,<,140,<,6.6,<,61,<,32.0,<,20,<,70,<,84,<,20.0,<,4.0,<,10,<,48,<,40,<,80,<,205.0,<,13,<,34,<,6.4,<,44,<,30.0,<,26,<,30,<,80,<,80,<,58,<,40,<,147,<,7.4,<,145,<,113.0,<,16,<,8.0,<,80.0,<,7.0,<,202.0,<,12.0,<,16,<,20.0,<,20.0,<,11,<,52,<,10.0,<,80,<,20,<,46,<,80,<,20,<,20,<,80,<,80,<,8.6,<,16,<,15,<,226,<,25,<,72,<,80,<,9.4,<,20,<,20,<,188,<,60,<,150,<,105,<,114.0,<,28,<,26,<,6.0,<,80,<,80.0,<,192.0,<,16,<,97,<,30,<,104,<,20.0,<,270,<,18,<,80,<,50,<,20.0,<,5.2,<,20,<,163.0,<,5.2,<,140.0,<,6,<,160.0,<,140.0,<,110,<,20
SURFPAS1-19,11/20/2019,900,<,4.0,<,140,<,8.3,<,2.0,<,20,<,40.0,<,6.7,<,21,<,37,<,4.4,<,50,<,20,<,44,<,114.0,<,18,<,11.0,<,20.0,<,54.0,<,400,<,6.6,<,61,<,80.0,<,20,<,140,<,84,<,20.0,<,4.0,<,10,<,48,<,80,<,80,<,205.0,<,20,<,40,<,6.4,<,44,<,30.0,<,26,<,80,<,80,<,80,<,58,<,80,<,200,<,7.4,<,145,<,113.0,<,80,<,8.0,<,80.0,<,7.0,,,<,12.0,<,16,<,20.0,<,7.6,<,11,<,80,<,10.0,<,80,<,20,<,46,<,80,<,20,<,20,<,80,<,80,<,140.0,<,16,<,20,<,226,<,25,<,72,<,140,<,10.0,<,20,<,20,<,200,<,80,<,150,<,105,<,114.0,<,28,<,26,<,6.0,<,80,<,80.0,<,192.0,<,20,<,97,<,30,<,200,<,20.0,<,270,<,18,<,80,<,50,<,20.0,<,20.0,<,20,<,163.0,<,5.2,<,140.0,<,6,<,160.0,<,140.0,<,110,<,20
SURFPAS1-21,12/3/2019,1000,<,4.0,<,140,<,8.3,<,2.0,<,40,<,22.0,<,6.7,<,21,<,80,<,4.4,<,50,<,80,<,44,<,114.0,<,18,<,11.0,<,20.0,<,54.0,<,140,<,6.6,<,61,<,32.0,<,80,<,70,<,84,<,8.2,<,4.0,<,10,<,48,<,80,<,80,<,205.0,<,20,<,34,<,6.4,<,44,<,30.0,<,26,<,30,<,80,<,80,<,58,<,40,<,147,<,7.4,<,145,<,113.0,<,16,<,8.0,<,80.0,<,7.0,<,202.0,<,12.0,<,40,<,20.0,<,20.0,<,11,<,80,<,10.0,<,80,<,40,<,46,<,80,<,20,<,20,<,80,<,80,<,8.6,<,16,<,20,<,226,<,25,<,72,<,80,<,9.4,<,20,<,20,<,200,<,60,<,150,<,105,<,114.0,<,28,<,26,<,6.0,<,80,<,80.0,<,192.0,<,16,<,97,<,30,<,140,<,20.0,<,270,<,20,<,80,<,50,<,7.4,<,5.2,<,20,<,163.0,<,5.2,<,140.0,<,6,<,160.0,<,140.0,<,110,<,20
SURFPAS1-27,12/5/2019,900,<,4.0,<,140,<,8.3,<,2.0,<,40,<,22.0,<,6.7,<,21,<,80,<,4.4,<,50,<,80,<,44,<,114.0,<,18,<,11.0,<,20.0,<,54.0,<,140,<,6.6,<,61,<,32.0,<,80,<,70,<,84,<,8.2,<,4.0,<,10,<,48,<,80,<,80,<,205.0,<,20,<,34,<,6.4,<,44,<,30.0,<,26,<,30,<,80,<,80,<,58,<,40,<,147,<,7.4,<,145,<,113.0,<,16,<,8.0,<,80.0,<,7.0,<,202.0,<,12.0,<,40,<,20.0,<,20.0,<,11,<,80,<,10.0,<,80,<,40,<,46,<,80,<,20,<,20,<,80,<,80,<,8.6,<,16,<,20,<,226,<,25,<,72,<,80,<,9.4,<,20,<,20,<,200,<,60,<,150,<,105,<,114.0,<,28,<,26,<,6.0,<,80,<,80.0,<,192.0,<,16,<,97,<,30,<,140,<,20.0,<,270,<,20,<,80,<,50,<,7.4,<,5.2,<,20,<,163.0,<,5.2,<,140.0,<,6,<,160.0,<,140.0,<,110,<,20
SURFPAS1-29,11/18/2019,1000,<,4.0,<,140,<,8.3,<,2.0,<,20,<,40.0,<,6.7,<,21,<,37,<,4.4,<,50,<,20,<,44,<,114.0,<,18,<,11.0,<,20.0,<,54.0,<,400,<,6.6,<,61,<,80.0,<,20,<,140,<,84,<,20.0,<,4.0,<,10,<,48,<,80,<,80,<,205.0,<,20,<,40,<,6.4,<,44,<,30.0,<,26,<,80,<,80,<,80,<,58,<,80,<,200,<,7.4,<,145,<,113.0,<,80,<,8.0,<,80.0,<,7.0,,,<,12.0,<,16,<,20.0,<,7.6,<,11,<,80,<,10.0,<,80,<,20,<,46,<,80,<,20,<,20,<,80,<,80,<,140.0,<,16,<,20,<,226,<,25,<,72,<,140,<,10.0,<,20,<,20,<,200,<,80,<,150,<,105,<,114.0,<,28,<,26,<,6.0,<,80,<,80.0,<,192.0,<,20,<,97,<,30,<,200,<,20.0,<,270,<,18,<,80,<,50,<,20.0,<,20.0,<,20,<,163.0,<,5.2,<,140.0,<,6,<,160.0,<,140.0,<,110,<,20
SURFPAS1-43,8/28/2019,1300,<,11.0,<,140,<,20.0,<,2.0,<,20,<,22.0,<,6.7,<,21,<,37,<,4.4,<,50,<,20,<,44,<,200.0,<,18,<,11.0,<,20.0,<,54.0,<,140,<,20.0,<,61,<,32.0,<,20,<,70,<,84,<,20.0,<,4.0,<,10,<,48,<,37,<,80,<,205.0,<,13,<,40,<,14.0,<,96,<,30.0,<,26,<,30,<,80,<,80,<,58,<,40,<,147,<,7.4,<,145,<,113.0,<,16,<,38.0,<,80.0,<,7.0,<,202.0,<,86.0,<,16,<,20.0,<,7.6,<,20,<,52,<,10.0,<,80,<,20,<,46,<,80,<,20,<,20,<,80,<,80,<,8.6,<,16,<,15,<,226,<,25,<,264,<,80,<,9.4,<,20,<,31,<,200,<,60,<,150,<,168,,,<,28,<,26,<,6.0,<,80,<,140.0,,,<,16,<,97,<,30,<,104,<,26.0,<,270,<,18,<,80,<,200,<,7.4,<,5.2,<,20,<,163.0,<,5.2,<,140.0,<,20,<,160.0,,,<,110,<,20
SURFPAS1-U01,10/30/2019,1700,<,4.0,<,88,<,8.3,<,2.0,<,20,<,80.0,<,6.7,<,21,<,37,<,4.4,<,80,<,13,<,44,<,114.0,<,18,<,11.0,<,20.0,<,54.0,<,140,<,6.6,<,61,<,32.0,<,20,<,70,<,84,<,20.0,<,4.0,<,10,<,48,<,40,<,80,<,205.0,<,13,<,34,<,6.4,<,44,<,30.0,<,26,<,30,<,80,<,80,<,58,<,40,<,147,<,7.4,<,145,<,113.0,<,16,<,8.0,<,80.0,<,7.0,<,202.0,<,12.0,<,16,<,20.0,<,20.0,<,11,<,52,<,10.0,<,80,<,20,<,46,<,80,<,20,<,20,<,80,<,80,<,8.6,<,16,<,15,<,226,<,25,<,72,<,80,<,9.4,<,20,<,20,<,188,<,60,<,150,<,105,<,114.0,<,28,<,26,<,6.0,<,80,<,80.0,<,192.0,<,16,<,97,<,30,<,104,<,20.0,<,270,<,18,<,80,<,50,<,20.0,<,5.2,<,20,<,163.0,<,5.2,<,140.0,<,6,<,160.0,<,140.0,<,110,<,20
SURFPAS1-U13,12/4/2019,900,<,4.0,<,140,<,8.3,<,2.0,<,40,<,22.0,<,6.7,<,21,<,80,<,4.4,<,50,<,80,<,44,<,114.0,<,18,<,11.0,<,20.0,<,54.0,<,140,<,6.6,<,61,<,32.0,<,80,<,70,<,84,<,8.2,<,4.0,<,10,<,48,<,80,<,80,<,205.0,<,20,<,34,<,6.4,<,44,<,30.0,<,26,<,30,<,80,<,80,<,58,<,40,<,147,<,7.4,<,145,<,113.0,<,16,<,8.0,<,80.0,<,7.0,<,202.0,t,2.71,<,40,<,20.0,<,20.0,<,11,<,80,<,10.0,<,80,<,40,<,46,<,80,<,20,<,20,<,80,<,80,<,8.6,<,16,<,20,<,226,<,25,<,72,<,80,<,9.4,<,20,<,20,<,200,<,60,<,150,<,105,<,114.0,<,28,<,26,<,6.0,<,80,<,80.0,<,192.0,<,16,<,97,<,30,<,140,<,20.0,<,270,<,20,<,80,<,50,<,7.4,<,5.2,<,20,<,163.0,<,5.2,<,140.0,<,6,<,160.0,<,140.0,<,110,<,20
